product_id,order_date,day_of_week,month,total_daily_quantity
78,2025-10-11,5,10,4
78,2025-11-08,5,11,2
78,2025-11-10,0,11,1
79,2024-05-16,3,5,4
79,2024-05-21,1,5,3
79,2024-05-30,3,5,2
79,2024-06-23,6,6,2
79,2024-07-07,6,7,2
79,2024-07-18,3,7,1
79,2024-07-28,6,7,4
79,2024-08-12,0,8,4
79,2024-09-12,3,9,1
79,2024-09-21,5,9,4
79,2024-09-29,6,9,3
79,2024-10-24,3,10,1
79,2024-11-21,3,11,1
79,2025-02-05,2,2,1
79,2025-02-06,3,2,4
79,2025-03-12,2,3,1
79,2025-03-14,4,3,2
79,2025-03-22,5,3,4
79,2025-03-25,1,3,4
79,2025-04-17,3,4,2
79,2025-04-26,5,4,1
79,2025-05-09,4,5,1
79,2025-06-06,4,6,2
79,2025-07-12,5,7,4
79,2025-07-25,4,7,4
79,2025-08-12,1,8,3
79,2025-08-17,6,8,3
79,2025-08-24,6,8,1
79,2025-09-03,2,9,1
79,2025-09-08,0,9,1
79,2025-12-06,5,12,1
79,2025-12-09,1,12,2
79,2025-12-13,5,12,3
79,2026-01-04,6,1,1
79,2026-02-10,1,2,2
80,2024-06-12,2,6,1
80,2024-08-27,1,8,4
80,2024-09-05,3,9,3
80,2024-10-19,5,10,4
80,2025-01-06,0,1,4
80,2025-01-29,2,1,4
80,2025-02-02,6,2,3
80,2025-04-13,6,4,3
80,2025-05-18,6,5,4
80,2025-07-17,3,7,3
80,2025-08-24,6,8,2
80,2025-09-20,5,9,2
80,2025-10-13,0,10,2
80,2025-10-27,0,10,3
80,2026-01-20,1,1,3
80,2026-02-03,1,2,1
80,2026-02-07,5,2,1
81,2024-04-09,1,4,2
81,2024-04-30,1,4,4
81,2024-05-01,2,5,2
81,2024-05-16,3,5,3
81,2024-08-28,2,8,2
81,2024-08-30,4,8,3
81,2024-09-15,6,9,2
81,2024-11-01,4,11,1
81,2024-11-10,6,11,1
81,2025-01-02,3,1,2
81,2025-01-14,1,1,2
81,2025-02-08,5,2,1
81,2025-03-19,2,3,3
81,2025-04-05,5,4,4
81,2025-04-10,3,4,4
81,2025-04-20,6,4,3
81,2025-05-11,6,5,4
81,2025-06-19,3,6,1
81,2025-07-09,2,7,1
81,2025-07-18,4,7,3
81,2025-08-04,0,8,2
81,2025-08-21,3,8,2
81,2025-09-04,3,9,4
81,2025-11-23,6,11,2
81,2025-12-17,2,12,3
81,2026-01-23,4,1,3
82,2024-03-17,6,3,2
82,2024-04-20,5,4,3
82,2024-05-01,2,5,3
82,2024-05-23,3,5,3
82,2024-06-18,1,6,2
82,2024-06-27,3,6,3
82,2024-08-17,5,8,3
82,2024-09-26,3,9,4
82,2024-10-18,4,10,3
82,2024-10-23,2,10,4
82,2024-11-10,6,11,4
82,2024-11-16,5,11,2
82,2024-11-19,1,11,3
82,2024-12-12,3,12,4
82,2024-12-30,0,12,3
82,2025-01-10,4,1,2
82,2025-01-11,5,1,3
82,2025-03-12,2,3,1
82,2025-03-24,0,3,3
82,2025-04-23,2,4,2
82,2025-04-26,5,4,4
82,2025-05-17,5,5,1
82,2025-06-11,2,6,1
82,2025-06-28,5,6,2
82,2025-08-27,2,8,3
82,2025-09-06,5,9,2
82,2025-10-02,3,10,4
82,2025-10-04,5,10,2
82,2025-10-07,1,10,1
82,2025-10-23,3,10,4
82,2025-11-13,3,11,3
82,2025-11-18,1,11,4
82,2025-11-21,4,11,3
82,2025-12-12,4,12,4
82,2026-01-22,3,1,3
82,2026-02-05,3,2,4
83,2024-04-06,5,4,3
83,2024-04-16,1,4,1
83,2024-04-20,5,4,1
83,2024-10-20,6,10,2
83,2024-11-01,4,11,3
83,2024-11-25,0,11,4
83,2024-11-29,4,11,3
83,2024-12-07,5,12,2
83,2024-12-23,0,12,3
83,2025-01-22,2,1,3
83,2025-02-05,2,2,2
83,2025-02-21,4,2,4
83,2025-03-27,3,3,1
83,2025-04-08,1,4,4
83,2025-04-22,1,4,2
83,2025-04-26,5,4,1
83,2025-06-20,4,6,1
83,2025-08-11,0,8,3
83,2025-08-24,6,8,1
83,2025-09-26,4,9,3
83,2025-10-25,5,10,2
83,2025-11-15,5,11,4
83,2025-12-15,0,12,2
83,2026-03-03,1,3,3
84,2024-05-18,5,5,1
84,2024-05-26,6,5,2
84,2024-07-05,4,7,2
84,2024-09-15,6,9,2
84,2024-09-28,5,9,4
84,2024-10-01,1,10,4
84,2024-10-07,0,10,1
84,2024-11-22,4,11,1
84,2024-12-27,4,12,4
84,2025-02-10,0,2,2
84,2025-03-10,0,3,4
84,2025-04-11,4,4,1
84,2025-05-05,0,5,1
84,2025-05-23,4,5,1
84,2025-09-18,3,9,4
84,2025-09-28,6,9,2
84,2025-10-19,6,10,1
84,2025-10-20,0,10,2
84,2025-10-21,1,10,1
84,2025-11-02,6,11,1
84,2025-11-14,4,11,2
84,2025-12-13,5,12,2
84,2025-12-17,2,12,1
85,2024-05-22,2,5,1
85,2024-06-11,1,6,6
85,2024-09-04,2,9,4
85,2024-09-13,4,9,3
85,2024-09-22,6,9,1
85,2024-10-24,3,10,1
85,2024-12-04,2,12,1
85,2025-01-30,3,1,1
85,2025-03-02,6,3,2
85,2025-03-12,2,3,1
85,2025-03-18,1,3,4
85,2025-04-24,3,4,1
85,2025-05-03,5,5,2
85,2025-05-24,5,5,4
85,2025-06-05,3,6,1
85,2025-06-08,6,6,4
85,2025-06-19,3,6,1
85,2025-06-27,4,6,2
85,2025-07-05,5,7,2
85,2025-08-26,1,8,4
85,2025-09-13,5,9,3
85,2025-12-09,1,12,1
85,2025-12-21,6,12,2
85,2026-01-14,2,1,1
85,2026-02-10,1,2,3
85,2026-02-27,4,2,3
86,2024-03-28,3,3,4
86,2024-03-29,4,3,3
86,2024-04-10,2,4,3
86,2024-05-04,5,5,4
86,2024-05-10,4,5,1
86,2024-05-20,0,5,2
86,2024-09-02,0,9,1
86,2024-09-19,3,9,2
86,2025-04-23,2,4,4
86,2025-05-22,3,5,3
86,2025-05-28,2,5,2
86,2025-06-02,0,6,2
86,2025-06-05,3,6,3
86,2025-06-14,5,6,4
86,2025-07-03,3,7,2
86,2025-07-18,4,7,4
86,2025-07-28,0,7,4
86,2025-08-21,3,8,1
86,2025-08-23,5,8,3
86,2025-09-06,5,9,2
86,2025-11-13,3,11,2
86,2025-12-21,6,12,1
86,2026-01-19,0,1,1
86,2026-01-26,0,1,1
86,2026-02-07,5,2,4
86,2026-02-25,2,2,2
87,2024-04-16,1,4,3
87,2024-06-10,0,6,3
87,2024-07-15,0,7,4
87,2024-07-19,4,7,1
87,2024-07-30,1,7,2
87,2024-09-14,5,9,3
87,2024-09-29,6,9,2
87,2024-10-07,0,10,1
87,2024-11-16,5,11,1
87,2024-11-29,4,11,1
87,2024-12-27,4,12,4
87,2025-01-04,5,1,1
87,2025-01-11,5,1,3
87,2025-01-15,2,1,4
87,2025-02-25,1,2,1
87,2025-04-02,2,4,1
87,2025-06-13,4,6,4
87,2025-07-16,2,7,1
87,2025-08-01,4,8,3
87,2025-08-04,0,8,2
87,2025-08-21,3,8,1
87,2025-09-28,6,9,1
87,2025-11-01,5,11,1
87,2025-12-06,5,12,1
87,2025-12-09,1,12,4
87,2026-02-07,5,2,2
88,2024-03-22,4,3,3
88,2024-04-18,3,4,2
88,2024-06-07,4,6,4
88,2024-06-08,5,6,2
88,2024-08-16,4,8,2
88,2024-08-20,1,8,3
88,2024-08-25,6,8,3
88,2024-09-10,1,9,1
88,2024-09-14,5,9,4
88,2024-09-25,2,9,4
88,2024-09-27,4,9,1
88,2024-11-05,1,11,1
88,2024-12-13,4,12,4
88,2025-03-19,2,3,4
88,2025-03-22,5,3,1
88,2025-03-28,4,3,2
88,2025-04-07,0,4,4
88,2025-04-08,1,4,3
88,2025-05-06,1,5,4
88,2025-05-16,4,5,3
88,2025-06-06,4,6,1
88,2025-06-12,3,6,3
88,2025-07-01,1,7,2
88,2025-08-29,4,8,2
88,2025-09-01,0,9,3
88,2025-09-04,3,9,1
88,2025-10-01,2,10,3
88,2025-10-29,2,10,4
88,2025-11-29,5,11,4
89,2024-03-28,3,3,4
89,2024-04-07,6,4,3
89,2024-04-28,6,4,1
89,2024-07-31,2,7,2
89,2024-09-26,3,9,3
89,2024-10-17,3,10,3
89,2024-10-28,0,10,1
89,2024-12-24,1,12,4
89,2025-02-27,3,2,1
89,2025-03-24,0,3,2
89,2025-04-11,4,4,3
89,2025-06-10,1,6,3
89,2025-07-03,3,7,3
89,2025-08-23,5,8,1
89,2025-09-20,5,9,1
89,2025-10-18,5,10,1
89,2025-11-23,6,11,3
89,2025-12-07,6,12,4
89,2026-01-04,6,1,2
90,2024-03-10,6,3,1
90,2024-03-20,2,3,1
90,2024-04-20,5,4,3
90,2024-05-01,2,5,1
90,2024-07-06,5,7,4
90,2024-07-10,2,7,3
90,2024-08-21,2,8,1
90,2024-09-07,5,9,4
90,2024-10-06,6,10,3
90,2024-10-09,2,10,1
90,2025-01-26,6,1,6
90,2025-01-28,1,1,1
90,2025-02-24,0,2,1
90,2025-03-13,3,3,1
90,2025-04-01,1,4,2
90,2025-04-14,0,4,3
90,2025-05-23,4,5,2
90,2025-06-08,6,6,3
90,2025-08-03,6,8,2
90,2025-10-02,3,10,1
90,2025-11-02,6,11,3
90,2025-11-19,2,11,3
90,2026-01-08,3,1,4
91,2024-03-10,6,3,4
91,2024-06-10,0,6,4
91,2024-07-07,6,7,2
91,2024-07-18,3,7,2
91,2024-09-01,6,9,1
91,2024-09-08,6,9,2
91,2024-09-21,5,9,1
91,2024-12-16,0,12,1
91,2024-12-18,2,12,4
91,2025-02-10,0,2,2
91,2025-02-18,1,2,3
91,2025-04-06,6,4,3
91,2025-04-21,0,4,1
91,2025-05-13,1,5,4
91,2025-06-01,6,6,4
91,2025-06-08,6,6,4
91,2025-07-23,2,7,4
91,2025-10-30,3,10,3
91,2025-11-12,2,11,2
91,2025-11-25,1,11,2
91,2025-12-27,5,12,3
92,2024-03-30,5,3,1
92,2024-03-31,6,3,2
92,2024-05-02,3,5,1
92,2024-06-06,3,6,4
92,2024-07-10,2,7,3
92,2024-07-28,6,7,4
92,2024-08-02,4,8,1
92,2024-08-05,0,8,2
92,2024-08-31,5,8,3
92,2024-12-03,1,12,4
92,2025-01-30,3,1,1
92,2025-06-06,4,6,3
92,2025-06-20,4,6,1
92,2025-07-15,1,7,1
92,2025-07-20,6,7,2
92,2025-08-06,2,8,1
92,2025-08-27,2,8,3
92,2026-03-09,0,3,1
93,2024-03-11,0,3,2
93,2024-04-15,0,4,2
93,2024-04-18,3,4,2
93,2024-05-13,0,5,1
93,2024-06-07,4,6,3
93,2024-07-08,0,7,1
93,2024-09-07,5,9,3
93,2024-10-17,3,10,3
93,2024-12-06,4,12,2
93,2024-12-07,5,12,3
93,2024-12-18,2,12,1
93,2025-01-19,6,1,4
93,2025-05-09,4,5,3
93,2025-07-30,2,7,1
93,2025-10-17,4,10,1
93,2025-10-27,0,10,2
93,2025-11-07,4,11,2
93,2025-11-16,6,11,1
93,2025-11-18,1,11,2
93,2026-01-09,4,1,2
93,2026-02-22,6,2,1
94,2024-03-23,5,3,3
94,2024-03-29,4,3,4
94,2024-04-12,4,4,4
94,2024-04-22,0,4,1
94,2024-05-13,0,5,3
94,2024-05-26,6,5,3
94,2024-07-11,3,7,2
94,2024-07-22,0,7,1
94,2024-08-18,6,8,4
94,2024-08-20,1,8,1
94,2024-10-01,1,10,2
94,2024-10-10,3,10,1
94,2024-11-14,3,11,3
94,2025-01-12,6,1,3
94,2025-02-25,1,2,2
94,2025-03-01,5,3,3
94,2025-03-04,1,3,2
94,2025-04-06,6,4,1
94,2025-04-14,0,4,2
94,2025-04-22,1,4,1
94,2025-06-12,3,6,3
94,2025-06-21,5,6,1
94,2025-06-23,0,6,2
94,2025-07-06,6,7,2
94,2025-07-12,5,7,2
94,2025-07-27,6,7,4
94,2025-08-19,1,8,1
94,2026-01-05,0,1,3
94,2026-01-08,3,1,4
94,2026-02-02,0,2,2
95,2024-06-06,3,6,1
95,2024-06-07,4,6,4
95,2024-06-28,4,6,2
95,2024-06-30,6,6,2
95,2024-08-01,3,8,4
95,2024-09-12,3,9,4
95,2024-10-24,3,10,1
95,2025-01-19,6,1,1
95,2025-02-04,1,2,1
95,2025-02-21,4,2,2
95,2025-02-28,4,2,2
95,2025-03-03,0,3,4
95,2025-03-26,2,3,4
95,2025-04-10,3,4,4
95,2025-05-18,6,5,2
95,2025-07-10,3,7,3
95,2025-07-16,2,7,4
95,2025-08-04,0,8,1
95,2025-08-09,5,8,7
95,2025-08-13,2,8,1
95,2025-11-01,5,11,2
95,2025-11-22,5,11,3
95,2026-02-23,0,2,2
96,2024-04-10,2,4,1
96,2024-06-10,0,6,4
96,2024-06-30,6,6,1
96,2024-08-09,4,8,2
96,2024-08-15,3,8,1
96,2024-08-24,5,8,1
96,2024-09-23,0,9,3
96,2024-11-18,0,11,2
96,2025-01-15,2,1,1
96,2025-01-24,4,1,3
96,2025-03-07,4,3,8
96,2025-03-22,5,3,2
96,2025-04-22,1,4,2
96,2025-05-17,5,5,2
96,2025-05-30,4,5,5
96,2025-07-21,0,7,1
96,2025-07-31,3,7,1
96,2025-08-05,1,8,3
96,2025-08-06,2,8,1
96,2025-10-24,4,10,4
96,2025-10-28,1,10,2
96,2025-11-07,4,11,3
96,2025-11-14,4,11,3
96,2025-11-28,4,11,4
96,2025-12-01,0,12,4
96,2025-12-04,3,12,2
96,2025-12-08,0,12,1
96,2025-12-14,6,12,4
96,2026-01-13,1,1,3
96,2026-01-21,2,1,3
96,2026-02-17,1,2,3
96,2026-03-02,0,3,3
97,2024-03-10,6,3,4
97,2024-03-13,2,3,1
97,2024-03-14,3,3,2
97,2024-03-16,5,3,3
97,2024-05-11,5,5,4
97,2024-05-22,2,5,2
97,2024-06-21,4,6,2
97,2024-07-17,2,7,2
97,2024-07-31,2,7,1
97,2024-08-03,5,8,2
97,2024-09-12,3,9,2
97,2025-03-02,6,3,4
97,2025-03-28,4,3,2
97,2025-04-08,1,4,4
97,2025-05-09,4,5,4
97,2025-08-19,1,8,1
97,2025-08-24,6,8,2
97,2025-08-29,4,8,4
97,2025-09-21,6,9,3
97,2025-10-31,4,10,4
97,2025-12-03,2,12,3
97,2026-02-20,4,2,2
98,2024-03-27,2,3,1
98,2024-04-06,5,4,4
98,2024-04-17,2,4,2
98,2024-05-02,3,5,2
98,2024-06-07,4,6,1
98,2024-06-29,5,6,4
98,2024-07-09,1,7,3
98,2024-10-26,5,10,1
98,2024-11-04,0,11,1
98,2024-11-07,3,11,3
98,2024-11-15,4,11,2
98,2024-11-28,3,11,3
98,2024-12-18,2,12,1
98,2024-12-30,0,12,2
98,2025-01-06,0,1,3
98,2025-01-13,0,1,2
98,2025-02-24,0,2,4
98,2025-03-09,6,3,1
98,2025-04-18,4,4,2
98,2025-05-04,6,5,2
98,2025-05-17,5,5,2
98,2025-06-07,5,6,3
98,2025-06-28,5,6,2
98,2025-08-24,6,8,1
98,2025-10-11,5,10,4
98,2025-10-25,5,10,2
98,2025-11-10,0,11,2
98,2025-11-13,3,11,4
98,2025-12-21,6,12,3
98,2026-02-18,2,2,1
98,2026-02-25,2,2,4
98,2026-03-06,4,3,4
99,2024-05-05,6,5,1
99,2024-06-02,6,6,2
99,2024-08-21,2,8,1
99,2024-08-31,5,8,3
99,2024-09-09,0,9,2
99,2024-10-07,0,10,1
99,2024-10-28,0,10,3
99,2024-11-13,2,11,4
99,2024-11-17,6,11,4
99,2025-01-19,6,1,1
99,2025-04-03,3,4,2
99,2025-04-14,0,4,4
99,2025-04-29,1,4,3
99,2025-05-04,6,5,1
99,2025-07-09,2,7,3
99,2025-08-16,5,8,1
99,2025-08-24,6,8,4
99,2025-08-27,2,8,2
99,2025-09-03,2,9,2
99,2025-11-05,2,11,4
99,2025-11-16,6,11,4
99,2026-03-08,6,3,1
100,2024-04-10,2,4,4
100,2024-04-17,2,4,3
100,2024-05-07,1,5,3
100,2024-05-25,5,5,1
100,2024-05-28,1,5,3
100,2024-06-03,0,6,3
100,2024-10-12,5,10,3
100,2024-11-28,3,11,1
100,2024-12-06,4,12,4
100,2024-12-31,1,12,1
100,2025-01-13,0,1,1
100,2025-03-12,2,3,2
100,2025-03-13,3,3,3
100,2025-05-04,6,5,3
100,2025-05-19,0,5,4
100,2025-05-26,0,5,2
100,2025-06-10,1,6,3
100,2025-06-26,3,6,3
100,2025-07-26,5,7,3
100,2025-08-14,3,8,2
100,2025-09-13,5,9,4
100,2025-12-02,1,12,3
100,2025-12-22,0,12,2
100,2026-01-24,5,1,3
100,2026-02-22,6,2,3
101,2024-04-02,1,4,2
101,2024-06-03,0,6,4
101,2024-06-04,1,6,1
101,2024-07-22,0,7,2
101,2024-10-19,5,10,3
101,2024-11-09,5,11,3
101,2024-11-16,5,11,4
101,2024-12-10,1,12,3
101,2024-12-12,3,12,4
101,2024-12-25,2,12,2
101,2025-01-06,0,1,4
101,2025-01-31,4,1,2
101,2025-03-22,5,3,1
101,2025-04-11,4,4,2
101,2025-04-12,5,4,1
101,2025-05-25,6,5,1
101,2025-07-15,1,7,2
101,2025-08-08,4,8,1
101,2025-08-21,3,8,6
101,2025-09-09,1,9,4
101,2025-12-19,4,12,2
101,2026-01-22,3,1,2
101,2026-02-07,5,2,3
102,2024-03-15,4,3,2
102,2024-04-25,3,4,3
102,2024-09-17,1,9,4
102,2024-11-01,4,11,4
102,2024-11-12,1,11,3
102,2025-01-03,4,1,3
102,2025-01-12,6,1,1
102,2025-02-13,3,2,4
102,2025-03-30,6,3,4
102,2025-04-03,3,4,3
102,2025-05-08,3,5,2
102,2025-05-19,0,5,2
102,2025-07-17,3,7,3
102,2025-08-06,2,8,4
102,2025-08-21,3,8,2
102,2025-10-05,6,10,1
102,2025-12-29,0,12,3
102,2026-01-27,1,1,3
102,2026-03-03,1,3,1
103,2024-03-19,1,3,1
103,2024-04-25,3,4,2
103,2024-07-01,0,7,3
103,2024-07-24,2,7,1
103,2024-07-26,4,7,3
103,2024-08-11,6,8,1
103,2024-08-27,1,8,3
103,2025-01-07,1,1,1
103,2025-02-03,0,2,1
103,2025-03-03,0,3,2
103,2025-03-29,5,3,1
103,2025-04-02,2,4,2
103,2025-05-04,6,5,2
103,2025-05-25,6,5,2
103,2025-06-13,4,6,1
103,2025-07-01,1,7,1
103,2025-10-14,1,10,2
103,2025-10-23,3,10,2
103,2026-01-07,2,1,4
103,2026-01-24,5,1,3
104,2024-03-14,3,3,3
104,2024-04-04,3,4,2
104,2024-04-28,6,4,3
104,2024-07-19,4,7,2
104,2024-09-05,3,9,2
104,2024-10-11,4,10,4
104,2024-10-29,1,10,2
104,2024-12-11,2,12,3
104,2025-01-12,6,1,2
104,2025-01-26,6,1,4
104,2025-02-28,4,2,2
104,2025-03-24,0,3,1
104,2025-04-15,1,4,2
104,2025-05-09,4,5,2
104,2025-06-04,2,6,2
104,2025-07-27,6,7,4
104,2025-08-05,1,8,3
104,2025-09-08,0,9,4
104,2025-09-23,1,9,4
104,2025-10-04,5,10,4
104,2025-10-19,6,10,2
104,2025-12-02,1,12,4
104,2025-12-03,2,12,4
104,2025-12-04,3,12,2
104,2025-12-28,6,12,3
104,2026-01-22,3,1,4
104,2026-02-06,4,2,1
105,2024-04-11,3,4,4
105,2024-04-13,5,4,1
105,2024-04-21,6,4,3
105,2024-05-13,0,5,4
105,2024-05-25,5,5,4
105,2024-09-09,0,9,4
105,2024-09-23,0,9,1
105,2024-10-12,5,10,1
105,2024-12-19,3,12,4
105,2025-01-05,6,1,2
105,2025-01-23,3,1,1
105,2025-02-13,3,2,1
105,2025-02-20,3,2,1
105,2025-04-03,3,4,4
105,2025-04-30,2,4,1
105,2025-05-20,1,5,1
105,2025-06-13,4,6,1
105,2025-07-03,3,7,1
105,2025-08-07,3,8,1
105,2025-09-15,0,9,3
105,2025-09-26,4,9,4
105,2025-11-20,3,11,4
105,2025-12-07,6,12,3
105,2025-12-11,3,12,4
105,2025-12-23,1,12,1
105,2026-01-27,1,1,3
105,2026-02-27,4,2,3
106,2024-03-26,1,3,6
106,2024-04-10,2,4,3
106,2024-05-12,6,5,4
106,2024-07-01,0,7,3
106,2024-07-25,3,7,2
106,2024-07-26,4,7,4
106,2024-08-13,1,8,3
106,2024-10-11,4,10,1
106,2024-10-12,5,10,4
106,2024-10-31,3,10,2
106,2025-01-07,1,1,2
106,2025-04-13,6,4,3
106,2025-05-01,3,5,2
106,2025-05-13,1,5,2
106,2025-05-17,5,5,2
106,2025-06-23,0,6,1
106,2025-07-07,0,7,3
106,2025-07-18,4,7,4
106,2025-08-05,1,8,2
106,2025-08-06,2,8,1
106,2025-08-24,6,8,4
106,2025-09-20,5,9,4
106,2025-10-03,4,10,1
106,2025-11-07,4,11,2
106,2025-11-24,0,11,4
106,2025-12-01,0,12,2
106,2026-01-18,6,1,2
107,2024-04-23,1,4,4
107,2024-04-29,0,4,3
107,2024-05-13,0,5,4
107,2024-05-30,3,5,1
107,2024-06-24,0,6,2
107,2024-07-02,1,7,1
107,2024-07-21,6,7,4
107,2024-07-24,2,7,1
107,2024-09-09,0,9,4
107,2024-09-22,6,9,4
107,2024-10-22,1,10,3
107,2024-10-26,5,10,3
107,2024-10-30,2,10,2
107,2024-11-08,4,11,4
107,2024-11-20,2,11,3
107,2025-01-02,3,1,2
107,2025-01-06,0,1,3
107,2025-01-08,2,1,4
107,2025-01-13,0,1,3
107,2025-03-09,6,3,2
107,2025-03-27,3,3,2
107,2025-04-07,0,4,1
107,2025-04-14,0,4,1
107,2025-08-07,3,8,4
107,2025-09-12,4,9,1
107,2025-09-13,5,9,1
107,2025-11-08,5,11,1
107,2025-11-27,3,11,3
107,2026-01-24,5,1,4
108,2024-04-13,5,4,3
108,2024-06-24,0,6,2
108,2024-07-23,1,7,3
108,2024-07-28,6,7,3
108,2024-09-09,0,9,1
108,2024-10-02,2,10,2
108,2024-10-12,5,10,3
108,2024-11-14,3,11,1
108,2024-11-22,4,11,4
108,2024-12-16,0,12,4
108,2025-01-02,3,1,3
108,2025-01-12,6,1,4
108,2025-01-18,5,1,2
108,2025-03-25,1,3,1
108,2025-04-01,1,4,4
108,2025-05-31,5,5,3
108,2025-10-10,4,10,1
108,2025-11-22,5,11,1
108,2025-12-08,0,12,1
109,2024-03-12,1,3,2
109,2024-04-06,5,4,3
109,2024-05-14,1,5,2
109,2024-05-31,4,5,3
109,2024-06-09,6,6,4
109,2024-07-01,0,7,3
109,2024-07-13,5,7,3
109,2024-08-29,3,8,4
109,2024-09-08,6,9,3
109,2024-11-03,6,11,1
109,2024-11-20,2,11,4
109,2025-03-14,4,3,4
109,2025-06-28,5,6,3
109,2025-07-13,6,7,2
109,2025-08-23,5,8,1
109,2025-09-02,1,9,1
109,2025-12-16,1,12,1
109,2026-01-15,3,1,3
109,2026-02-10,1,2,4
109,2026-02-12,3,2,2
109,2026-02-22,6,2,1
109,2026-03-01,6,3,4
110,2024-04-10,2,4,1
110,2024-05-26,6,5,1
110,2024-06-06,3,6,1
110,2024-06-10,0,6,4
110,2024-06-13,3,6,4
110,2024-09-12,3,9,3
110,2024-09-18,2,9,3
110,2024-11-28,3,11,8
110,2025-01-22,2,1,3
110,2025-02-09,6,2,4
110,2025-04-13,6,4,1
110,2025-04-23,2,4,4
110,2025-05-30,4,5,3
110,2025-07-11,4,7,1
110,2025-07-22,1,7,3
110,2025-07-29,1,7,3
110,2025-08-28,3,8,4
110,2025-09-11,3,9,3
110,2025-10-29,2,10,1
110,2025-11-04,1,11,4
110,2025-11-23,6,11,4
110,2025-12-07,6,12,2
110,2025-12-26,4,12,4
110,2026-01-31,5,1,1
110,2026-02-28,5,2,2
111,2024-03-21,3,3,7
111,2024-03-29,4,3,3
111,2024-04-15,0,4,1
111,2024-04-18,3,4,3
111,2024-06-18,1,6,3
111,2024-07-01,0,7,4
111,2024-07-04,3,7,4
111,2024-07-12,4,7,2
111,2024-07-27,5,7,4
111,2024-08-01,3,8,4
111,2024-09-11,2,9,3
111,2024-11-19,1,11,1
111,2024-12-23,0,12,1
111,2025-01-11,5,1,1
111,2025-02-15,5,2,3
111,2025-02-17,0,2,3
111,2025-04-29,1,4,2
111,2025-05-05,0,5,2
111,2025-05-21,2,5,4
111,2025-06-02,0,6,4
111,2025-07-12,5,7,4
111,2025-08-04,0,8,2
111,2025-08-14,3,8,1
111,2025-09-03,2,9,3
111,2025-10-04,5,10,2
111,2025-11-02,6,11,2
111,2025-11-05,2,11,1
111,2025-11-17,0,11,4
111,2025-12-06,5,12,3
111,2026-01-02,4,1,4
111,2026-01-06,1,1,2
111,2026-01-31,5,1,3
112,2024-05-01,2,5,3
112,2024-06-05,2,6,2
112,2024-06-08,5,6,2
112,2024-10-30,2,10,1
112,2025-01-14,1,1,3
112,2025-03-22,5,3,3
112,2025-03-29,5,3,2
112,2025-06-27,4,6,2
112,2025-07-26,5,7,4
112,2025-09-22,0,9,4
112,2025-10-09,3,10,3
112,2025-11-03,0,11,1
112,2025-12-30,1,12,3
112,2026-01-23,4,1,3
112,2026-02-05,3,2,4
113,2024-03-12,1,3,4
113,2024-04-10,2,4,2
113,2024-04-17,2,4,1
113,2024-05-04,5,5,1
113,2024-05-26,6,5,3
113,2024-06-02,6,6,3
113,2024-06-15,5,6,4
113,2024-07-17,2,7,4
113,2024-07-21,6,7,2
113,2024-08-14,2,8,2
113,2024-09-21,5,9,4
113,2024-11-20,2,11,3
113,2024-12-05,3,12,2
113,2024-12-11,2,12,2
113,2025-01-26,6,1,2
113,2025-01-27,0,1,3
113,2025-02-02,6,2,4
113,2025-03-17,0,3,2
113,2025-04-09,2,4,3
113,2025-04-28,0,4,1
113,2025-05-25,6,5,3
113,2025-07-09,2,7,4
113,2025-07-30,2,7,1
113,2025-08-18,0,8,1
113,2025-08-21,3,8,1
113,2025-08-24,6,8,4
113,2025-08-31,6,8,4
113,2025-11-07,4,11,3
113,2026-01-18,6,1,1
113,2026-03-07,5,3,4
114,2024-03-27,2,3,2
114,2024-04-06,5,4,2
114,2024-05-14,1,5,2
114,2024-05-29,2,5,4
114,2024-06-25,1,6,2
114,2024-06-27,3,6,3
114,2024-08-15,3,8,1
114,2024-08-24,5,8,3
114,2024-10-12,5,10,4
114,2024-10-20,6,10,3
114,2024-10-25,4,10,3
114,2024-11-01,4,11,3
114,2025-01-29,2,1,1
114,2025-02-07,4,2,3
114,2025-03-17,0,3,3
114,2025-03-22,5,3,2
114,2025-04-28,0,4,1
114,2025-05-09,4,5,4
114,2025-05-17,5,5,2
114,2025-06-08,6,6,2
114,2025-06-20,4,6,2
114,2025-06-21,5,6,4
114,2025-07-04,4,7,1
114,2025-10-31,4,10,3
114,2025-11-15,5,11,1
114,2026-01-31,5,1,2
115,2024-03-10,6,3,4
115,2024-03-12,1,3,4
115,2024-03-22,4,3,3
115,2024-03-24,6,3,3
115,2024-03-27,2,3,3
115,2024-04-15,0,4,1
115,2024-05-12,6,5,1
115,2024-10-29,1,10,1
115,2025-01-14,1,1,2
115,2025-01-15,2,1,4
115,2025-02-16,6,2,2
115,2025-02-20,3,2,3
115,2025-02-24,0,2,2
115,2025-03-25,1,3,4
115,2025-04-06,6,4,2
115,2025-05-12,0,5,1
115,2025-06-07,5,6,4
115,2025-08-05,1,8,3
115,2025-08-21,3,8,4
115,2025-09-10,2,9,4
115,2025-10-07,1,10,2
115,2025-10-21,1,10,4
115,2025-10-24,4,10,1
115,2025-11-13,3,11,4
115,2026-02-06,4,2,4
116,2024-03-13,2,3,3
116,2024-04-09,1,4,1
116,2024-04-25,3,4,4
116,2024-06-13,3,6,1
116,2024-06-15,5,6,3
116,2024-06-25,1,6,1
