order_id,user_id,product_id,order_date,quantity
1809,244,38,2025-06-10,3
1810,313,199,2025-07-09,2
1811,190,21,2024-09-15,1
1812,266,64,2024-05-21,4
1813,454,198,2024-07-05,1
1814,239,12,2026-02-11,4
1815,453,56,2025-09-06,1
1816,364,134,2024-08-18,4
1817,236,179,2025-01-12,4
1818,313,115,2025-04-06,2
1819,162,78,2025-02-27,3
1820,238,174,2025-07-26,1
1821,255,42,2025-07-26,3
1822,270,100,2025-01-13,1
1823,331,152,2025-10-17,2
1824,349,82,2024-12-30,3
1825,333,91,2024-12-18,4
1826,220,183,2025-03-28,1
1827,8,174,2024-10-31,2
1828,35,112,2026-02-05,2
1829,487,23,2025-01-27,1
1830,61,18,2025-11-08,2
1831,382,61,2025-02-08,4
1832,269,129,2025-04-02,1
1833,372,94,2024-03-23,3
1834,364,117,2024-08-07,3
1835,478,76,2024-03-22,4
1836,174,91,2024-12-16,1
1837,462,62,2024-07-07,3
1838,387,48,2024-08-26,3
1839,484,118,2024-06-15,2
1840,34,154,2025-10-14,3
1841,413,4,2025-04-01,2
1842,343,46,2025-08-12,2
1843,266,177,2026-01-23,3
1844,182,17,2025-09-12,4
1845,152,37,2024-10-15,1
1846,77,198,2024-05-01,1
1847,420,196,2025-06-06,2
1848,128,88,2024-09-27,1
1849,136,69,2025-02-27,1
1850,497,62,2026-01-01,3
1851,383,48,2025-04-22,2
1852,364,69,2024-07-12,3
1853,30,7,2025-02-08,2
1854,54,130,2025-12-01,2
1855,455,50,2025-02-06,1
1856,169,81,2024-04-30,4
1857,197,191,2025-07-22,3
1858,211,27,2024-09-25,1
1859,172,74,2025-09-16,2
1860,186,86,2025-04-23,4
1861,330,86,2025-05-22,3
1862,491,168,2025-12-28,2
1863,489,84,2024-12-27,4
1864,57,69,2024-08-14,2
1865,356,67,2024-09-20,1
1866,284,174,2024-08-06,3
1867,317,124,2024-03-12,1
1868,85,56,2024-10-25,3
1869,128,114,2025-06-21,4
1870,14,116,2024-04-09,1
1871,228,72,2025-02-17,3
1872,285,147,2024-05-07,2
1873,148,168,2025-05-03,2
1874,352,60,2025-08-02,1
1875,150,177,2025-06-09,2
1876,456,36,2025-02-13,3
1877,134,198,2025-03-29,3
1878,26,163,2025-11-16,4
1879,300,198,2024-12-09,3
1880,239,162,2024-08-10,1
1881,149,122,2024-12-28,3
1882,226,84,2024-11-22,1
1883,411,68,2024-06-16,4
1884,267,52,2024-04-21,4
1885,44,43,2024-04-17,4
1886,445,190,2025-10-22,3
1887,319,158,2026-03-01,2
1888,270,5,2024-03-17,2
1889,129,143,2025-09-03,3
1890,307,128,2025-06-10,2
1891,47,3,2025-12-16,3
1892,64,70,2025-11-30,1
1893,1,24,2025-07-28,2
1894,475,17,2024-12-10,4
1895,43,18,2024-03-14,4
1896,187,123,2025-08-19,4
1897,123,177,2026-01-06,1
1898,7,117,2025-03-22,4
1899,212,166,2025-02-22,4
1900,48,120,2025-12-03,1
1901,7,191,2024-11-22,4
1902,151,191,2025-04-17,1
1903,476,87,2024-07-30,2
1904,478,99,2024-10-07,1
1905,348,86,2024-05-20,2
1906,190,3,2024-05-31,3
1907,110,125,2025-10-28,1
1908,488,22,2024-10-21,3
1909,251,177,2025-02-16,3
1910,280,106,2024-08-13,3
1911,461,106,2025-08-05,2
1912,107,40,2024-10-01,2
1913,112,15,2025-03-06,4
1914,6,59,2025-11-23,1
1915,68,134,2024-11-10,1
1916,464,42,2025-05-13,2
1917,315,62,2024-12-26,3
1918,141,23,2026-02-04,2
1919,278,164,2024-12-24,4
1920,366,196,2024-04-30,1
1921,429,7,2025-08-10,1
1922,208,200,2024-07-31,3
1923,234,28,2024-11-11,4
1924,436,52,2025-08-08,3
1925,490,161,2024-11-28,3
1926,172,148,2025-01-24,2
1927,179,79,2025-07-25,4
1928,260,108,2025-01-12,4
1929,405,134,2024-04-01,3
1930,337,113,2024-04-17,1
1931,18,118,2025-11-13,1
1932,129,113,2024-04-10,2
1933,487,185,2024-04-03,4
1934,30,145,2025-11-01,2
1935,100,10,2025-11-04,4
1936,165,180,2025-08-09,2
1937,274,97,2025-08-19,1
1938,59,180,2024-11-27,3
1939,85,85,2025-09-13,1
1940,290,41,2025-07-03,2
1941,391,65,2025-07-03,4
1942,77,171,2024-06-24,2
1943,41,163,2025-11-26,4
1944,115,189,2024-07-05,4
1945,122,172,2024-11-01,4
1946,216,155,2025-06-28,3
1947,206,91,2025-02-10,2
1948,223,100,2025-06-10,3
1949,497,62,2024-03-31,2
1950,96,106,2025-05-13,2
1951,324,124,2024-06-04,3
1952,163,147,2025-02-26,3
1953,465,48,2025-10-18,1
1954,399,31,2025-08-24,2
1955,109,164,2026-01-13,2
1956,100,34,2025-02-05,4
1957,222,125,2026-01-01,2
1958,105,155,2024-12-19,1
1959,119,30,2025-01-27,3
1960,312,179,2025-07-02,2
1961,84,195,2025-11-12,1
1962,331,101,2025-03-22,1
1963,241,85,2025-12-21,2
1964,379,200,2026-03-07,1
1965,491,28,2026-01-28,2
1966,409,173,2025-05-30,1
1967,230,48,2025-09-24,2
1968,363,23,2025-12-18,2
1969,441,44,2026-01-03,2
1970,143,187,2024-05-31,3
1971,374,63,2024-09-19,4
1972,171,10,2024-10-10,1
1973,358,118,2024-12-29,2
1974,435,104,2025-02-28,2
1975,20,102,2025-08-06,4
1976,346,187,2024-06-11,4
1977,275,149,2025-11-19,3
1978,99,69,2024-04-08,1
1979,196,71,2025-10-13,1
1980,282,35,2024-05-05,2
1981,96,200,2025-07-01,3
1982,445,159,2025-10-12,2
1983,313,145,2025-12-07,4
1984,111,97,2024-03-16,3
1985,101,35,2025-04-08,3
1986,108,149,2025-08-30,1
1987,469,115,2025-03-25,4
1988,242,82,2024-04-20,3
1989,134,126,2025-04-25,3
1990,353,177,2025-01-07,2
1991,474,198,2024-10-17,2
1992,340,182,2025-10-03,2
1993,494,137,2024-12-30,4
1994,445,155,2024-08-26,4
1995,115,108,2025-11-22,1
1996,61,4,2024-08-23,2
1997,231,71,2025-08-18,2
1998,373,137,2025-10-17,1
1999,225,117,2025-07-25,1
2000,297,192,2025-11-15,3
2001,88,79,2024-05-21,3
2002,416,53,2026-02-21,1
2003,378,65,2024-10-17,2
2004,384,107,2025-09-12,1
2005,458,98,2025-03-09,1
2006,175,138,2024-05-21,2
2007,103,155,2025-08-03,2
2008,442,167,2026-01-22,4
2009,209,93,2025-10-27,2
2010,51,93,2024-05-13,1
2011,82,90,2026-01-08,4
2012,87,27,2024-07-28,3
2013,436,30,2024-07-13,1
2014,114,107,2024-10-26,3
2015,384,22,2024-05-29,1
2016,12,185,2025-07-20,2
2017,71,182,2024-12-29,1
2018,6,53,2024-06-12,4
2019,208,89,2025-06-10,3
2020,74,131,2024-08-29,4
2021,245,200,2024-07-15,4
2022,225,18,2025-05-25,2
2023,223,175,2025-11-01,2
2024,436,192,2026-02-27,3
2025,245,42,2025-02-20,4
2026,375,129,2025-05-19,3
2027,222,154,2024-06-05,1
2028,165,153,2025-03-05,2
2029,253,85,2025-06-27,2
2030,419,54,2025-01-01,2
2031,293,179,2024-10-05,2
2032,406,41,2024-08-21,4
2033,249,71,2025-01-08,4
2034,164,112,2025-06-27,2
2035,218,29,2024-09-23,3
2036,2,144,2025-08-27,2
2037,33,176,2026-01-29,4
2038,419,36,2024-06-19,2
2039,418,71,2024-07-10,2
2040,136,44,2024-03-25,2
2041,67,83,2025-04-08,4
2042,242,7,2025-03-14,2
2043,78,169,2025-01-20,4
2044,87,174,2025-09-26,2
2045,190,4,2025-05-31,3
2046,155,37,2025-04-26,2
2047,21,143,2025-10-16,4
2048,426,69,2024-05-30,3
2049,44,119,2026-02-04,3
2050,220,26,2025-03-17,3
2051,144,43,2025-06-13,1
2052,33,40,2024-12-02,3
2053,226,176,2025-10-02,3
2054,213,161,2025-05-10,2
2055,352,16,2025-05-14,4
2056,348,125,2025-05-17,1
2057,459,47,2024-07-14,1
2058,11,161,2024-07-24,4
2059,28,23,2024-08-31,1
2060,404,63,2025-11-06,4
2061,388,93,2024-12-06,2
2062,496,18,2024-07-15,3
2063,204,113,2024-05-04,1
2064,422,189,2025-10-16,2
2065,78,180,2024-08-13,2
2066,338,161,2024-12-02,2
2067,489,32,2024-04-10,4
2068,174,70,2024-07-16,2
2069,281,185,2025-02-14,3
2070,212,150,2026-02-17,1
2071,331,87,2025-11-01,1
2072,404,119,2025-12-18,2
2073,262,27,2025-05-05,1
2074,264,140,2024-09-16,2
2075,400,93,2025-10-17,1
2076,268,88,2025-06-06,1
2077,37,139,2025-02-03,4
2078,59,59,2025-08-16,1
2079,67,176,2025-02-18,3
2080,275,164,2025-03-03,2
2081,5,86,2025-11-13,2
2082,107,69,2025-04-27,4
2083,56,97,2024-07-17,2
2084,252,194,2024-10-05,2
2085,108,73,2024-11-13,2
2086,342,135,2026-02-03,3
2087,238,86,2024-05-04,4
2088,358,141,2025-07-02,3
2089,207,73,2024-12-29,1
2090,177,196,2024-09-30,1
2091,175,29,2025-08-31,3
2092,85,164,2024-10-05,3
2093,103,162,2025-10-26,4
2094,307,143,2025-08-05,4
2095,145,106,2024-04-10,3
2096,347,6,2024-08-01,3
2097,266,93,2024-10-17,3
2098,167,108,2025-05-31,3
2099,285,70,2024-09-26,3
2100,274,132,2025-01-13,2
2101,380,77,2025-10-07,4
2102,227,85,2024-09-04,4
2103,13,59,2025-03-23,3
2104,79,64,2024-12-08,4
2105,187,41,2026-01-16,4
2106,470,47,2025-02-08,1
2107,78,75,2025-02-04,3
2108,494,48,2025-03-22,3
2109,42,94,2026-02-02,2
2110,245,21,2024-11-30,3
2111,469,89,2025-08-23,1
2112,382,81,2025-06-19,1
2113,148,174,2024-05-02,2
2114,218,176,2025-02-06,4
2115,370,64,2025-04-12,3
2116,160,2,2024-06-24,4
2117,65,104,2024-04-04,2
2118,319,93,2024-12-18,1
2119,130,111,2025-11-05,1
2120,412,58,2024-03-26,1
2121,193,186,2025-02-22,4
2122,483,37,2025-10-16,3
2123,4,110,2024-05-26,1
2124,248,67,2024-08-27,3
2125,291,90,2025-01-26,3
2126,21,184,2025-12-13,2
2127,381,146,2024-10-24,1
2128,177,47,2024-12-01,2
2129,448,111,2024-11-19,1
2130,321,176,2025-06-09,1
2131,113,180,2025-04-24,1
2132,308,83,2025-02-05,2
2133,292,90,2024-07-10,3
2134,246,31,2025-11-26,4
2135,123,104,2025-04-15,2
2136,246,70,2024-08-06,4
2137,32,177,2025-03-12,1
2138,50,24,2025-03-04,3
2139,464,52,2024-10-26,1
2140,492,62,2024-12-30,3
2141,326,96,2025-07-21,1
2142,317,32,2024-04-15,4
2143,59,115,2025-02-24,2
2144,353,57,2024-10-22,3
2145,398,119,2024-04-28,2
2146,235,48,2025-02-02,4
2147,64,197,2024-10-03,4
2148,390,17,2024-05-25,1
2149,334,150,2025-08-01,2
2150,55,98,2025-02-24,4
2151,276,154,2024-10-14,3
2152,185,1,2025-11-13,1
2153,128,68,2024-10-20,2
2154,393,5,2025-05-04,2
2155,392,127,2024-10-02,3
2156,45,41,2025-03-07,1
2157,31,167,2026-02-11,1
2158,466,47,2025-10-20,1
2159,467,183,2025-02-09,3
2160,262,26,2024-11-12,3
2161,360,177,2025-10-26,4
2162,476,194,2024-11-23,3
2163,250,99,2024-10-28,3
2164,273,136,2024-07-14,2
2165,438,168,2024-04-08,4
2166,100,137,2026-02-25,1
2167,264,50,2025-07-21,2
2168,129,146,2024-06-21,2
2169,454,76,2025-02-02,4
2170,152,121,2025-09-25,2
2171,25,178,2024-04-13,1
2172,88,16,2024-06-30,2
2173,154,111,2025-11-02,2
2174,467,70,2025-11-16,3
2175,439,107,2025-01-06,3
2176,121,111,2024-07-12,2
2177,281,143,2025-04-22,3
2178,268,3,2025-05-26,1
2179,356,99,2025-08-24,4
2180,495,187,2024-11-21,2
2181,444,116,2024-09-11,4
2182,495,166,2025-03-12,1
2183,241,24,2024-06-07,2
2184,26,89,2024-09-26,3
2185,225,185,2024-06-04,2
2186,295,151,2024-10-17,4
2187,77,65,2025-09-16,3
2188,42,149,2025-11-22,2
2189,216,195,2025-11-08,3
2190,10,91,2025-12-27,3
2191,491,22,2025-07-19,1
2192,130,65,2024-08-10,1
2193,161,26,2025-06-24,2
2194,213,10,2025-06-16,4
2195,47,168,2025-01-11,4
2196,210,82,2024-09-26,4
2197,443,175,2026-01-21,1
2198,365,152,2024-10-13,3
2199,196,34,2024-08-18,2
2200,283,167,2025-11-14,3
2201,366,165,2025-08-04,1
2202,222,127,2025-12-25,3
2203,117,157,2025-02-21,2
2204,405,64,2024-04-26,1
2205,190,118,2024-06-12,3
2206,477,164,2025-06-30,1
2207,460,182,2026-02-17,3
2208,355,134,2025-03-24,4
2209,432,96,2024-06-30,1
2210,402,65,2026-02-11,1
2211,39,145,2024-11-01,3
2212,152,1,2024-09-30,4
2213,407,96,2025-12-01,4
2214,261,45,2025-12-29,1
2215,60,190,2025-11-21,4
2216,61,151,2026-01-29,3
2217,461,9,2025-08-09,3
2218,240,8,2024-07-26,4
2219,391,57,2024-10-28,2
2220,337,84,2025-04-11,1
2221,54,176,2025-03-04,3
2222,155,148,2025-10-30,3
2223,122,12,2026-02-16,2
2224,412,49,2024-05-09,1
2225,341,33,2025-04-27,1
2226,476,41,2026-02-20,2
2227,118,111,2025-06-02,4
2228,77,139,2026-02-10,1
2229,458,47,2024-04-11,2
2230,58,175,2024-09-18,1
2231,51,142,2026-01-21,4
2232,415,33,2024-03-27,2
2233,166,183,2025-08-07,3
2234,189,72,2025-12-20,3
2235,141,89,2025-04-11,3
2236,192,170,2026-01-01,2
2237,168,122,2025-11-05,3
2238,393,133,2025-04-29,2
2239,31,68,2025-01-19,1
2240,329,144,2026-01-24,2
2241,433,172,2024-06-11,2
2242,411,189,2025-06-03,4
2243,237,38,2025-03-06,3
2244,298,155,2026-03-04,4
2245,217,18,2024-09-21,1
2246,322,145,2025-05-29,4
2247,460,186,2025-12-26,4
2248,240,43,2025-02-25,3
2249,253,58,2025-09-12,2
2250,331,26,2025-10-03,3
2251,357,27,2024-05-21,1
2252,474,59,2024-05-04,3
2253,61,183,2024-03-25,4
2254,411,168,2025-09-04,2
2255,435,43,2025-11-03,4
2256,15,17,2024-12-01,3
2257,470,22,2024-04-20,4
2258,145,53,2024-03-21,1
2259,66,3,2025-04-23,2
2260,429,1,2024-10-31,1
2261,474,27,2024-07-15,1
2262,61,164,2025-08-30,3
2263,482,143,2024-09-07,4
2264,373,48,2026-01-19,2
2265,327,170,2025-04-15,4
2266,408,67,2024-12-26,2
2267,411,151,2024-05-16,3
2268,285,84,2024-10-07,1
2269,208,28,2025-02-15,3
2270,54,32,2025-12-27,2
2271,343,165,2025-10-20,1
2272,71,121,2026-02-16,1
2273,115,57,2025-09-09,3
2274,493,83,2025-01-22,3
2275,429,136,2025-03-08,2
2276,394,192,2024-10-27,1
2277,238,9,2025-05-17,3
2278,347,86,2024-03-28,4
2279,162,142,2024-08-09,1
2280,187,58,2025-01-05,1
2281,239,71,2024-07-16,3
2282,466,11,2025-05-06,1
2283,7,73,2024-09-30,3
2284,92,33,2025-12-19,3
2285,40,90,2025-02-24,1
2286,337,50,2025-03-14,4
2287,286,165,2025-07-13,3
2288,241,118,2025-09-13,3
2289,320,92,2024-03-30,1
2290,326,195,2024-09-12,1
2291,218,191,2025-01-02,3
2292,120,75,2025-11-24,4
2293,171,32,2024-09-10,3
2294,267,149,2024-03-28,3
2295,107,41,2024-10-08,4
2296,465,24,2024-10-07,4
2297,388,131,2024-09-28,2
2298,249,184,2025-01-31,2
2299,162,109,2026-03-01,4
2300,471,124,2025-10-21,3
2301,415,137,2025-04-14,3
2302,120,126,2024-07-04,4
2303,19,40,2025-12-05,4
2304,362,193,2024-11-28,2
2305,194,125,2025-01-06,2
2306,77,34,2025-02-18,4
2307,355,85,2024-09-22,1
2308,149,187,2025-12-05,3
2309,58,29,2024-03-15,1
2310,320,190,2025-12-16,2
2311,200,77,2024-12-13,2
2312,178,95,2025-03-26,4
2313,223,134,2025-04-01,4
2314,425,63,2025-12-25,2
2315,5,54,2025-11-17,1
2316,71,98,2024-05-02,2
2317,422,129,2024-07-20,4
2318,449,66,2024-05-17,4
2319,302,155,2024-03-24,2
2320,15,108,2024-12-16,4
2321,59,36,2024-12-16,1
2322,439,78,2025-04-29,1
2323,384,36,2024-04-19,1
2324,17,36,2025-07-25,2
2325,121,81,2024-08-28,2
2326,341,33,2025-02-14,2
2327,242,111,2025-04-29,2
2328,124,126,2024-11-17,4
2329,323,183,2025-07-04,3
2330,246,71,2025-02-13,3
2331,432,2,2025-04-03,1
2332,190,29,2025-11-01,1
2333,181,127,2024-08-14,1
2334,123,124,2025-06-19,4
2335,344,90,2025-11-02,3
2336,419,164,2025-07-24,1
2337,72,96,2024-06-10,4
2338,194,186,2025-03-21,1
2339,303,144,2026-03-01,2
2340,423,7,2025-02-03,2
2341,103,148,2024-05-24,1
2342,4,31,2025-03-22,2
2343,315,9,2024-06-13,4
2344,455,178,2025-01-28,3
2345,475,22,2024-03-13,3
2346,8,119,2025-06-15,1
2347,122,78,2025-06-08,2
2348,115,93,2024-09-07,3
2349,8,177,2024-11-09,4
2350,115,1,2024-07-05,2
2351,59,20,2026-02-01,1
2352,155,120,2024-11-24,3
2353,281,142,2025-05-18,2
2354,248,36,2026-02-23,2
2355,164,63,2025-11-18,1
2356,231,26,2024-11-20,4
2357,214,29,2025-08-26,4
2358,462,31,2024-05-27,3
2359,371,53,2025-03-25,1
2360,253,79,2025-03-12,1
2361,92,98,2025-05-04,2
2362,274,101,2025-09-09,4
2363,347,60,2025-04-24,3
2364,393,183,2024-11-15,4
2365,385,82,2024-10-18,3
2366,478,139,2024-11-13,3
2367,242,51,2024-08-25,1
2368,10,131,2025-12-04,1
2369,218,84,2025-12-17,1
2370,324,193,2025-05-08,3
2371,358,84,2024-09-28,4
2372,318,180,2024-07-22,1
2373,267,200,2025-08-24,2
2374,390,110,2025-09-11,3
2375,349,126,2025-10-03,2
2376,148,116,2024-11-12,1
2377,442,113,2025-08-24,4
2378,268,36,2024-03-10,4
2379,152,83,2024-04-20,1
2380,408,67,2025-09-09,4
2381,372,70,2025-03-19,4
2382,226,162,2025-03-14,4
2383,371,16,2025-05-03,1
2384,483,82,2024-03-17,2
2385,381,112,2024-05-01,3
2386,404,136,2025-12-17,1
2387,48,72,2025-02-12,3
2388,57,26,2025-05-23,2
2389,402,18,2025-06-19,1
2390,276,23,2024-09-24,1
2391,297,47,2025-01-18,2
2392,144,3,2024-12-29,4
2393,212,85,2026-02-10,3
2394,208,140,2025-03-11,3
2395,384,30,2025-09-16,4
2396,267,187,2024-09-07,2
2397,93,194,2024-08-10,1
2398,313,176,2025-08-31,3
2399,13,90,2025-08-03,2
2400,428,125,2024-08-25,1
2401,19,68,2025-08-01,4
2402,93,28,2024-04-11,2
2403,140,154,2024-11-29,1
2404,420,87,2025-12-06,1
2405,42,45,2024-06-07,2
2406,82,31,2024-09-06,3
2407,67,110,2024-06-06,1
2408,374,123,2024-03-10,3
2409,448,153,2024-06-26,3
2410,98,171,2024-03-28,1
2411,112,165,2024-10-20,4
2412,36,125,2025-07-10,1
2413,255,142,2025-03-28,2
2414,40,98,2025-10-11,4
2415,180,115,2025-05-12,1
2416,406,8,2026-01-13,4
2417,267,83,2025-12-15,2
2418,172,10,2024-08-10,4
2419,311,23,2025-05-04,1
2420,288,111,2025-08-14,1
2421,26,20,2025-08-15,3
2422,223,144,2024-05-21,3
2423,417,115,2024-10-29,1
2424,308,130,2024-09-27,4
2425,161,107,2024-09-09,4
2426,189,135,2026-02-14,1
2427,429,126,2024-08-04,2
2428,141,178,2025-05-28,4
2429,353,129,2024-06-21,3
2430,368,95,2025-04-10,4
2431,43,12,2025-05-07,4
2432,430,159,2024-11-09,2
2433,24,64,2026-01-16,3
2434,173,139,2024-12-09,1
2435,155,109,2024-05-14,2
2436,324,166,2026-01-22,1
2437,92,15,2024-07-28,2
2438,488,163,2025-01-05,4
2439,54,118,2025-07-07,2
2440,161,92,2024-06-06,4
2441,279,196,2026-01-20,4
2442,458,109,2024-06-09,4
2443,5,87,2025-12-09,4
2444,338,26,2025-10-03,4
2445,468,181,2024-10-19,2
2446,91,80,2025-02-02,3
2447,122,194,2024-10-07,1
2448,442,175,2025-11-18,1
2449,127,186,2024-04-10,3
2450,497,195,2025-11-28,3
2451,215,84,2025-11-14,2
2452,25,82,2026-01-22,3
2453,5,92,2025-06-06,3
2454,443,184,2025-11-18,2
2455,149,104,2025-06-04,2
2456,273,30,2025-01-13,4
2457,118,111,2025-02-17,3
2458,42,122,2024-03-31,3
2459,319,14,2024-04-22,3
2460,413,200,2024-10-25,2
2461,309,154,2025-03-03,2
2462,466,160,2024-09-09,3
2463,469,162,2025-08-26,3
2464,408,103,2024-03-19,1
2465,57,198,2025-05-08,3
2466,122,141,2024-07-13,4
2467,313,64,2025-08-20,1
2468,97,50,2025-07-22,4
2469,148,16,2025-05-10,4
2470,157,118,2024-04-09,4
2471,287,113,2024-09-21,4
2472,250,146,2025-12-12,4
2473,4,68,2025-10-13,3
2474,320,82,2025-03-12,1
2475,316,177,2025-11-10,2
2476,397,128,2024-09-03,4
2477,467,51,2025-10-21,3
2478,366,92,2024-08-02,1
2479,90,21,2025-05-28,2
2480,313,22,2024-05-23,3
2481,474,13,2025-11-11,1
2482,389,191,2026-02-11,2
2483,346,88,2024-04-18,2
2484,51,86,2025-12-21,1
2485,488,9,2025-08-23,4
2486,258,18,2025-04-23,1
2487,25,178,2025-06-07,2
2488,223,33,2025-08-26,1
2489,170,49,2025-11-28,4
2490,403,36,2025-03-23,3
2491,121,104,2024-03-14,3
2492,375,148,2024-11-25,2
2493,103,81,2025-09-04,4
2494,425,51,2024-07-08,1
2495,497,123,2025-03-22,3
2496,202,124,2025-09-09,4
2497,274,77,2025-02-05,1
2498,415,62,2024-08-07,1
2499,295,152,2024-09-08,1
2500,147,91,2025-06-01,4
2501,66,1,2024-08-07,3
2502,472,96,2024-08-15,1
2503,407,51,2025-10-10,4
2504,111,156,2024-07-29,3
2505,338,183,2025-05-30,1
2506,92,139,2024-04-03,1
2507,408,182,2026-02-17,1
2508,432,31,2025-11-25,4
2509,97,2,2025-10-24,4
2510,98,96,2025-12-04,2
2511,464,67,2024-10-11,2
2512,431,51,2025-12-23,2
2513,164,103,2025-02-03,1
2514,225,129,2024-03-31,2
2515,374,34,2024-12-09,3
2516,201,21,2026-03-02,2
2517,29,44,2025-06-20,3
2518,415,51,2025-06-29,1
2519,190,20,2024-06-30,3
2520,260,60,2025-11-09,3
2521,195,70,2025-02-13,2
2522,167,66,2024-10-23,2
2523,335,138,2024-06-11,2
2524,339,112,2025-03-29,2
2525,2,87,2024-10-07,1
2526,374,118,2025-08-19,4
2527,409,149,2025-07-07,3
2528,32,150,2025-09-20,3
2529,283,187,2025-09-19,4
2530,249,104,2024-10-11,4
2531,8,82,2024-06-18,2
2532,309,155,2025-11-08,3
2533,62,95,2024-08-01,4
2534,166,30,2025-12-14,2
2535,322,144,2025-02-19,4
2536,217,92,2024-07-10,3
2537,185,153,2024-09-06,1
2538,179,157,2025-10-17,2
2539,296,98,2024-06-29,4
2540,498,191,2025-12-25,2
2541,15,22,2025-02-19,2
2542,94,100,2024-11-28,1
2543,370,98,2025-01-13,2
2544,278,157,2025-06-16,2
2545,380,40,2025-05-14,2
2546,235,113,2025-07-09,4
2547,298,158,2025-01-23,2
2548,315,123,2026-01-11,1
2549,202,18,2024-12-09,4
2550,457,154,2025-07-27,2
2551,364,111,2024-12-23,1
2552,263,75,2024-12-29,1
2553,122,176,2025-10-01,2
2554,158,70,2024-06-11,1
2555,100,40,2026-01-03,2
2556,82,17,2024-04-26,1
2557,360,122,2024-08-01,2
2558,270,177,2025-04-06,3
2559,108,22,2024-03-28,3
2560,422,8,2024-07-03,4
2561,334,52,2024-09-24,4
2562,76,27,2026-01-01,1
2563,347,190,2025-12-05,2
2564,381,41,2025-11-19,3
2565,44,110,2024-04-10,1
2566,386,66,2024-12-11,2
2567,367,79,2026-01-04,1
2568,315,89,2026-01-04,2
2569,40,112,2024-10-30,1
2570,90,138,2024-04-09,1
2571,470,94,2024-10-10,1
2572,57,191,2024-04-20,2
2573,23,52,2025-10-09,1
2574,487,88,2025-10-29,4
2575,82,183,2025-08-23,4
2576,414,45,2025-06-26,1
2577,245,135,2025-11-26,3
2578,351,98,2025-01-06,3
2579,450,172,2024-08-01,3
2580,441,171,2024-11-13,4
2581,121,99,2025-07-09,3
2582,46,132,2025-08-18,1
2583,194,13,2024-05-01,1
2584,475,49,2025-08-13,4
2585,440,51,2025-07-11,1
2586,391,105,2025-12-11,4
2587,372,13,2025-01-31,3
2588,164,90,2024-09-07,4
2589,297,142,2024-05-12,4
2590,282,147,2024-07-22,2
2591,356,26,2024-03-19,4
2592,398,20,2025-04-02,1
2593,419,39,2025-09-26,2
2594,356,128,2025-06-11,4
2595,289,163,2024-04-06,2
2596,64,141,2025-03-18,3
2597,400,68,2025-10-28,3
2598,98,157,2025-01-07,4
2599,492,18,2025-03-20,3
2600,346,1,2025-11-10,2
2601,57,139,2024-09-08,4
2602,490,163,2025-06-16,4
2603,489,11,2024-07-19,3
2604,248,59,2025-11-18,2
2605,489,101,2025-01-31,2
2606,341,190,2024-10-01,4
2607,454,99,2024-05-05,1
2608,491,154,2025-12-25,3
2609,234,4,2024-09-24,2
2610,302,118,2025-09-21,1
2611,481,171,2026-01-23,1
2612,43,97,2024-07-31,1
2613,225,83,2025-09-26,3
2614,60,122,2025-07-27,3
2615,138,14,2024-06-08,1
2616,88,141,2024-12-14,1
2617,176,150,2024-03-29,3
2618,178,147,2025-03-16,3
2619,310,139,2024-03-13,1
2620,315,198,2025-04-04,3
2621,388,136,2026-01-11,2
2622,113,151,2025-03-28,4
2623,197,127,2024-07-23,3
2624,261,80,2024-09-05,3
2625,463,150,2024-08-07,4
2626,489,161,2025-06-24,4
2627,151,103,2025-10-14,2
2628,105,34,2024-08-15,1
2629,265,62,2026-02-21,1
2630,262,142,2024-12-16,2
2631,488,40,2025-09-04,2
2632,154,174,2024-09-16,2
2633,84,76,2026-01-02,1
2634,197,176,2026-03-02,3
2635,301,185,2025-03-04,1
2636,109,83,2025-08-11,3
2637,429,61,2024-08-15,3
2638,44,191,2026-02-07,4
2639,487,31,2024-05-21,2
2640,202,198,2024-10-22,2
2641,176,30,2025-09-05,2
2642,254,110,2024-09-12,3
2643,244,72,2024-10-17,1
2644,486,87,2024-07-19,1
2645,6,192,2025-01-27,3
2646,376,56,2024-05-09,1
2647,298,30,2024-04-01,1
2648,446,88,2024-06-07,4
2649,315,132,2025-11-22,3
2650,2,83,2025-08-24,1
2651,236,149,2026-01-29,3
2652,310,174,2024-05-10,3
2653,426,84,2025-05-23,1
2654,165,191,2025-12-13,3
2655,254,106,2025-11-24,4
2656,338,94,2024-10-01,2
2657,326,168,2024-11-30,1
2658,228,147,2025-01-04,2
2659,167,197,2026-01-25,4
2660,404,11,2026-01-21,4
2661,101,6,2024-04-01,1
2662,499,155,2024-05-03,2
2663,475,116,2026-02-20,1
2664,75,21,2024-11-18,4
2665,183,180,2025-09-12,3
2666,484,140,2025-02-25,3
2667,474,132,2026-01-22,1
2668,183,85,2025-03-18,4
2669,133,160,2024-09-30,1
2670,61,88,2025-07-01,2
2671,195,191,2024-03-24,3
2672,464,162,2024-10-21,3
2673,35,37,2024-08-26,1
2674,129,147,2026-03-02,1
2675,350,96,2024-04-10,1
2676,185,91,2025-02-18,3
2677,76,153,2024-12-28,2
2678,124,70,2025-02-14,3
2679,29,160,2025-09-13,2
2680,230,168,2024-06-20,2
2681,123,197,2025-02-24,3
